total_transactions,sent_received_ratio,transaction_density,value_range_sent,value_range_received,avg_value_ratio,total_ether_moved,balance_ratio,fan_in,fan_out,fan_in_out_ratio,unique_address_ratio,is_hub,active_lifespan_hours,avg_time_between_sent,avg_time_between_received,time_regularity,is_short_lived,contract_interaction_rate,contract_value_ratio,created_contracts_flag,erc20_activity_rate,erc20_sent_received_ratio,erc20_unique_tokens_sent,erc20_unique_tokens_received,erc20_token_diversity,erc20_avg_value_ratio,high_value_low_frequency,rapid_drain_indicator,dormancy_score,anomaly_score,FLAG
19,3.7499999990625,0.0010926227834852943,2.29,2.150625,0.38780700702472654,11.413713889,-0.1850958337803577,4,8,0.4999999999375,0.63157894733518,1,289.8225,933.52,846.65,1.1026043819747209,0,0.0,0.0,0,0.05263157894736842,0.0,0.0,1.0,1.0,0.0,6.0250352415600466,1.4542763219177215,7.485025730727672,0.29573727435361563,1
3,1.9999999979999998,0.010363768266141568,0.19499999999999998,0.0,0.49499999901,0.995,0.005025125623090326,1,2,0.49999999975,0.9999999996666666,0,4.8245000000000005,144.73,0.0,144729999999.99997,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.214115419926677,0.98999999802,4.981755594545605,0.16212330529800417,1
2,0.9999999989999999,0.031094527363184084,0.0,0.0,0.959516599608962,0.04167458,0.02066007574257075,1,1,0.9999999989999999,0.9999999995,0,1.0719999999999998,0.0,0.0,0.0,1,0.0,0.0,0,0.5,0.0,0.0,1.0,1.0,0.0,0.504579617352998,0.9595161998723798,0.0,0.13531948083949163,1
10,2.3333333325555556,0.0038409095273760825,0.333,0.184,0.4151796842564087,0.7560000000000001,0.01587301585201982,3,3,0.9999999996666666,0.59999999994,1,43.392500000000005,162.82,487.94,0.33368856826590626,0,0.0,0.0,0,0.2,1.0,1.0,1.0,2.0,1.0,2.697059501542775,0.9687499974772137,6.479676396002386,0.16008497003054903,1
8,0.1428571428367347,0.002162162162162162,0.0,1.003269,6.9982449701742935,8.390881236,0.00012513584334503195,7,1,6.999999992999999,0.999999999875,1,61.666666666666664,0.0,194.82,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.571034702209886,0.9997497593890557,5.277195869925925,0.17187373186916483,1
2,0.9999999989999999,0.0006812754839610719,0.0,0.0,0.9998999980394118,1.01994918,4.980640305058493e-05,1,1,0.9999999989999999,0.9999999995,0,48.92783333333333,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.619432857165529,0.9999003509805876,0.0,0.17309669279543805,1
2,0.9999999989999999,6.242055034326621e-05,0.0,0.0,0.9235209696641526,0.02165571,0.03975856530408538,1,1,0.9999999989999999,0.9999999995,0,534.0121666666666,0.0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,0.0,1.0,1.0,0.0,5.121347861157164,0.9235233812112533,0.0,0.14721387227143823,1
12,0.4999999999375,7.03704470394068e-05,1.25,2.26,2.3625715879520257,11.910153444,-0.08310947130706761,8,3,2.6666666657777776,0.9166666665902777,1,2842.1021666666666,844.53,20893.5,0.04042070500394666,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.039552368840447,1.181285483085906,9.986864541464508,0.22881164999751377,1
1,0.0,1.0,0.0,0.0,0.0,0.38851953,0.9999999974261268,1,0,999999999.9999999,0.9999999989999999,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3165664135750985,1
9,1.2499999996875,0.002197684129301967,5.7042,24.5,0.7998755554370555,53.9958,7.778382762959741e-05,4,5,0.79999999984,0.9999999998888889,1,68.25366666666666,230.06,736.23,0.3124838705291655,0,0.0,0.0,0,0.1111111111111111,0.0,0.0,1.0,1.0,0.0,7.807001031678061,0.9998444444074132,6.874498347080685,0.17187704617719904,1
16,0.33333333330555553,0.000846280096497088,1.0799999999999998,0.985,2.997137760016961,4.048068,0.00047726470986226893,10,2,4.9999999975,0.749999999953125,1,315.10450000000003,2299.64,808.98,2.8426413508333424,0,0.0,0.0,0,0.0625,0.0,0.0,1.0,1.0,0.0,6.394651662564722,0.9990459254325699,8.042255811212724,0.17268210073456075,1
2,0.9999999989999999,0.10851871947911015,0.0,0.0,0.9999350834902223,17.067553529999998,3.243171313302852e-05,1,1,0.9999999989999999,0.9999999995,0,0.30716666666666664,0.0,0.0,0.0,1,0.0,0.0,0,0.5,0.0,0.0,1.0,1.0,0.0,4.377468785634861,0.999935138560124,0.0,0.13902094005196092,1
31,0.03333333333222222,0.0003382107690236466,0.0,4.9878,29.99732094352493,43.46927082,4.492828987268188e-05,27,1,26.999999972999998,0.9032258064224766,1,1527.6470000000002,0.0,426.88,0.0,0,0.0,0.0,0,0.06451612903225806,0.0,0.0,2.0,2.0,0.0,11.070716049451557,0.9999101474111703,6.05884278243793,0.17337165559054923,1
24,0.04347826086767486,0.0037214495045820345,0.0,29.98466,22.999750381482176,156.27383998,5.375179877208678e-06,23,1,22.999999976999998,0.9999999999583333,1,107.485,0.0,2.49,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.952146689755025,0.9999892496852325,1.2499017362143359,0.1707182451170206,1
3,0.49999999975,0.00034232624375682516,0.0,1.277822,1.9989074872369703,3.8433062199999997,0.00027320227419370133,2,1,1.9999999979999998,0.9999999996666666,0,146.05949999999999,0.0,36.88,0.0,0,0.0,0.0,0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,8.632834113711075,0.9994537441697046,3.6344232683178777,0.1732167854501896,1
23,0.04545454545247934,0.00013121061185790233,0.0,28.99,21.997728905417492,174.20171212000002,5.166424537635213e-05,22,1,21.999999977999998,0.9999999999565218,1,2921.5116666666668,0.0,1263.43,0.0,0,0.0,0.0,0,0.21739130434782608,0.0,0.0,5.0,5.0,0.0,13.40571573288018,0.9998966768358802,7.142376706728766,0.1735311354500655,1
26,0.0,0.049370525796099726,0.0,4.0,0.0,14.27,0.999999999929923,7,0,7000000000.0,0.2692307692204142,1,8.777166666666666,0.0,20.26,0.0,1,0.038461538461538464,0.0,1,0.038461538461538464,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.056827372913802,0.5993103001253486,1
14,0.0,0.009406389626096013,0.0,16.8564,0.0,45.94865,0.9999999999782366,12,0,12000000000.0,0.8571428570816326,1,24.805833333333332,0.0,106.31,0.0,0,0.0,0.0,0,0.35714285714285715,0.0,0.0,5.0,5.0,0.0,0.0,0.0,4.675721841939036,0.6253926666424456,1
3,1.9999999979999998,0.00017596360603390937,0.021266,0.0,0.4872873763605796,0.14452904,0.012876304908160292,1,2,0.49999999975,0.9999999996666666,0,284.14966666666663,8524.49,0.0,8524489999999.999,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.316619708735867,0.9745747596684206,9.050815778505786,0.1649780716108456,1
8,0.59999999988,0.00022856313499481593,1.92558,0.784382,1.666262583898391,5.54279086,0.00012123856318092459,4,2,1.999999999,0.74999999990625,1,583.3544999999999,523.17,6686.35,0.07824448316344816,0,0.0,0.0,0,0.125,0.0,0.0,1.0,1.0,0.0,8.304558034025721,0.9997575519069113,8.88329634973103,0.1734078193109758,1
4,0.9999999995,0.018338529249954154,0.55648,0.000126000000000015,0.733172378253315,1.73295404,0.15395332691341695,2,2,0.9999999995,0.99999999975,0,3.6353333333333335,37.04,72.02,0.5143015828864995,1,0.0,0.0,0,0.25,0.0,0.0,1.0,1.0,0.0,3.0439234540869036,0.7331723496559904,4.701025671631613,0.06977791926066985,1
6,0.0,3.390361473559588e-05,0.0,0.0,0.0,0.0,0.0,3,0,3000000000.0,0.49999999991666666,0,2949.538,0.0,29495.38,0.0,0,0.16666666666666666,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.292022822933788,0.17029988420771064,1
2,0.9999999989999999,0.01137009664582149,0.0,0.0,0.9998529996667157,5.999559,7.350540263484277e-05,1,1,0.9999999989999999,0.9999999995,0,2.9316666666666666,0.0,0.0,0.0,1,0.0,0.0,0,0.5,0.0,0.0,1.0,1.0,0.0,5.579017084679701,0.9998529996667157,0.0,0.16461491678397772,1
6,0.19999999996,0.00490869821323385,0.0,4.3,4.9993589713068625,16.37895,6.410667350079787e-05,4,1,3.9999999959999997,0.8333333331944445,0,20.372,0.0,41.0,0.0,1,0.0,0.0,0,0.16666666666666666,0.0,0.0,1.0,1.0,0.0,7.420131232851284,0.9998717947497104,3.7376696182833684,0.16973888263825637,1
13,0.18181818180165288,0.001405750384148326,2.17,0.998888,5.492079964964737,8.46609869,0.0007203660413837715,9,1,8.999999991,0.7692307691715976,1,154.12883333333332,427.43,762.99,0.5602039345200328,0,0.0,0.0,0,0.07692307692307693,0.0,0.0,1.0,1.0,0.0,7.316902575734977,0.9985603047887064,7.082901152026996,0.1720775163722681,1
5,0.6666666664444444,0.0037975741096587497,0.005690000000000028,0.499,1.4985509460073938,2.0010339999999998,0.000482750417792626,3,2,1.49999999925,0.9999999998,0,21.943833333333334,617.67,27.1,22.79225092166818,1,0.0,0.0,0,0.4,0.0,0.0,2.0,2.0,0.0,4.887845559844527,0.9990349640369283,6.470443403234624,0.1703408972738235,1
117,1.720930232518118,0.011306237660981013,99.0,394.981728,0.5809552982914875,1391.7986371,0.00010823199274987405,37,43,0.860465116259059,0.6837606837548397,1,172.47116666666668,35.01,180.4,0.1940687361408311,0,0.0,0.0,0,1.205128205128205,0.9999659632103771,33.0,34.0,67.0,1.660320844277004,6.724633952272585,0.9997835594963238,5.377174756625531,0.16464243200054748,1
8,1.6666666661111111,0.0002949200029492,9.341861,15.398793,0.5999094114415552,31.97517034,7.552735370117414e-05,3,4,0.7499999998125,0.874999999890625,1,452.1,5407.45,29.58,182.8076402913182,0,0.0,0.0,0,0.125,100000000000.0,1.0,0.0,1.0,100000000000.0,9.291194458465116,0.9998489566379593,8.601172141911292,0.17338562120105366,1
3,0.49999999975,2.1900679687594107e-05,0.0,0.9,1.996219996370509,2.197921,0.0009458938692765145,2,1,1.9999999979999998,0.9999999996666666,0,2283.0341666666664,0.0,11425.33,0.0,0,0.0,0.0,0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,10.822385565641271,0.9981099990926271,9.343675620365682,0.1730238021129845,1
2,0.9999999989999999,2.8278715586393806e-05,0.0,0.0,0.9985714284287756,13.99,0.0007147962830082348,1,1,0.9999999989999999,0.9999999995,0,1178.7428333333335,0.0,0.0,0.0,0,0.0,0.0,0,1.5,0.0,0.0,2.0,2.0,0.0,12.417850376021217,0.9985714284287756,0.0,0.1731722362626107,1
10,0.0,0.0018887810185062763,0.0,3.7989309999999996,0.0,9.03366687,0.999999999889303,9,0,9000000000.0,0.89999999991,1,88.24033333333334,0.0,529.44,0.0,0,0.0,0.0,0,0.4,0.0,0.0,4.0,4.0,0.0,0.0,0.0,6.273706850809399,0.6346895932339262,1
29,0.07407407407133058,0.00019668404268450657,7.471634,1.017847,12.821641726721928,15.379632218,0.025772039562190003,27,2,13.49999999325,0.9999999999655173,1,2457.4100000000003,52707.28,1556.67,33.85899387793568,0,0.0,0.0,0,0.06896551724137931,0.0,0.0,2.0,2.0,0.0,9.854599133975503,0.9497509414731616,10.90163380947547,0.1563968248234805,1
2,0.9999999989999999,0.0030528292094698763,0.0,0.0,0.9990196068637061,2.0389999999999997,0.0004904364882342147,1,1,0.9999999989999999,0.9999999995,0,10.918833333333334,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.813499364509321,0.9990196068637061,0.0,0.17092566457236885,1
10,0.9999999998,0.0008337801005038533,3.403,10.581664,0.9996484988885536,26.538664089999997,0.00017574697746680184,5,5,0.9999999998,0.9999999999,1,199.89283333333333,948.9,1449.81,0.654499555113667,0,0.0,0.0,0,0.2,0.0,0.0,2.0,2.0,0.0,8.06569567782986,0.9996485677328766,7.783103175701768,0.17289225741992784,1
6,0.0,0.0024611345830427827,0.0,0.99,0.0,2.08518169,0.9999999995204254,6,0,6000000000.0,0.9999999998333333,1,40.63166666666667,0.0,406.32,0.0,0,0.16666666666666666,0.0,1,0.16666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.009599117303464,0.637578898951636,1
23,0.0,0.0017338508752554602,0.0,2.1,0.0,4.07,0.9999999997542998,3,0,3000000000.0,0.13043478260302457,0,221.08783333333335,0.0,576.75,0.0,0,0.043478260869565216,0.0,1,0.043478260869565216,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.35914124915449,0.6414975773331802,1
9,0.124999999984375,0.005491555208435028,0.0,0.961474,7.996131531160237,8.604973576,0.0002416044606524885,7,1,6.999999992999999,0.8888888887901234,1,27.314666666666668,0.0,202.16,0.0,0,0.0,0.0,0,0.1111111111111111,0.0,0.0,1.0,1.0,0.0,6.664770941194375,0.9995169075636149,5.3139938459330445,0.1691593462039569,1
31,0.19230769230029585,8.020564105419398e-05,154.93,49.918,5.199913544221564,309.8745869,8.3383410877301e-06,24,5,4.79999999904,0.935483870937565,1,6441.774666666666,76116.28,227.89,334.00447584214317,0,0.0,0.0,0,0.41935483870967744,0.8546328718139523,3.0,10.0,13.0,2.848776241065769,12.864481044725759,0.9999833230631783,11.243020047349038,0.1736003090889179,1
37,0.08823529411505192,0.00045606616065509836,41.089884999999995,9.922723,11.33151747279396,82.46638596,8.021450101048888e-05,26,2,12.9999999935,0.7567567567363039,1,1352.143,13987.15,1151.97,12.141939460218458,0,0.0,0.0,0,0.02702702702702703,0.0,0.0,1.0,1.0,0.0,10.313454730124374,0.9998395838414309,9.625103452983806,0.17325487303493067,1
3,1.9999999979999998,0.0003519466167371733,1.8990339999999999,0.0,0.4997584997501207,3.999034,0.0002415583362778215,1,2,0.49999999975,0.9999999996666666,0,142.067,4262.01,0.0,4262010000000.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.951897148556589,0.9995169995002414,8.357730762528352,0.1732301823191247,1
40,0.21212121211478424,0.0005296217441503278,20.446133,2.489838,4.713178817048467,51.298293619999995,0.00011748928813360618,23,4,5.7499999985625,0.6749999999831251,1,1258.76,10351.33,92.92,111.40045200052302,0,0.0,0.0,0,0.05,0.0,0.0,2.0,2.0,0.0,8.841972729116824,0.9997650489889768,9.253902608601312,0.17317185721599612,1
2,0.9999999989999999,0.001081537080498805,0.0,0.0,0.9997529392161706,1.019874,0.0001235446730443715,1,1,0.9999999989999999,0.9999999995,0,30.820333333333334,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.15789840018265,0.9997529392161706,0.0,0.17273069323977053,1
37,0.08823529411505192,0.019570713749219818,21.685830999999997,2.6925999999999997,11.332071306272764,46.5696438,5.5465315797509594e-05,20,2,9.999999995,0.5945945945785245,1,31.509666666666664,129.77,44.15,2.939297848178046,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.9853734164086045,0.9998890754779245,5.16432872654472,0.15813163382335552,1
9,0.2857142856734694,1.675036202185208e-05,0.0002309999999994261,5.329029,3.4997675056683732,21.376368399999997,3.340137045760302e-05,7,2,3.49999999825,0.9999999998888889,1,8955.030333333332,168819.73,28523.2,5.918681284007197,0,0.0,0.0,0,0.2222222222222222,0.0,0.0,2.0,2.0,0.0,12.672992466208797,0.9999331993967583,12.1927033230806,0.173633922708746,1
6,0.0,0.0001536430692251652,0.0,1.7696800000000001,0.0,4.000041963999999,0.9999999997500026,6,0,6000000000.0,0.9999999998333333,1,650.8591666666667,0.0,6508.59,0.0,0,0.0,0.0,0,0.3333333333333333,0.0,0.0,2.0,2.0,0.0,0.0,0.0,8.781031753188568,0.6394065381024628,1
6,0.19999999996,0.00026316331959474603,0.0,4.996538,4.99995219357228,19.24522936,4.80118985680921e-06,5,1,4.999999995,0.9999999998333333,1,379.99216666666666,0.0,178.36,0.0,0,0.0,0.0,0,0.3333333333333333,0.0,0.0,2.0,2.0,0.0,10.506870452757708,0.9999903975624682,5.18939495932385,0.17345774746041887,1
2,0.0,0.00010250049968993599,0.0,0.0,0.0,0.0,0.0,2,0,1999999999.9999998,0.9999999995,0,325.20166666666665,0.0,9756.05,0.0,0,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.185745379620801,0.1713597644015481,1
11,0.22222222219753085,0.0001369842031062289,9.290441000000001,9.94,4.499721297211475,28.578235999999997,3.0862646664725474e-05,9,2,4.49999999775,0.9999999999090909,1,1338.3538333333333,22888.83,3835.95,5.966926054821892,0,0.0,0.0,0,0.18181818181818182,0.0,0.0,2.0,2.0,0.0,10.861976973147636,0.9999382765416385,10.193383921622624,0.17354037811668582,1
11,0.09999999999,0.004764648044111978,0.0,4.8500000000000005,9.999001024519917,17.21698006,5.000877023434801e-05,10,1,9.99999999,0.9999999999090909,1,38.477833333333336,0.0,65.53,0.0,0,0.0,0.0,0,0.09090909090909091,0.0,0.0,1.0,1.0,0.0,7.499783728179397,0.9998999873448825,4.197652973753796,0.16986234023351043,1
3,1.9999999979999998,0.003911954934279157,0.51577,0.0,0.4981815023319449,1.0374293799999998,0.0018218107512804286,1,1,0.9999999989999999,0.6666666664444444,0,12.781333333333333,383.44,0.0,383440000000.0,1,0.0,0.0,0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,4.207344215474915,0.9963630024942611,5.951787729955083,0.16936095167841225,1
5,0.2499999999375,0.0003276722491095507,0.0,9.9,3.9973941357661515,30.689999999999998,0.00032583903550583777,4,1,3.9999999959999997,0.9999999998,0,254.31916666666666,0.0,41.42,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.753978794266299,0.9993485341368503,3.7476199491365363,0.17319343283565936,1
24,0.0,0.014013780217213594,0.0,6.9786990000000015,0.0,21.57869936,0.999999999953658,5,0,5000000000.0,0.2083333333246528,0,28.543333333333333,0.0,71.36,0.0,0,0.041666666666666664,0.0,1,0.041666666666666664,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.281653660527095,0.6295428866737585,1
34,0.1333333333288889,0.0037561382479824566,0.22783200000000026,3.999934,7.49872177020131,40.45910706,8.512298590296365e-05,23,1,22.999999976999998,0.7058823529204153,1,150.86416666666668,1767.98,66.0,26.787575757169883,0,0.0,0.0,0,0.029411764705882353,0.0,0.0,1.0,1.0,0.0,7.205871252425173,0.9998297684693818,7.514788861246712,0.17063780471438772,1
55,0.05769230769119823,0.01321956495613508,1.8117389999999993,9.595782999999999,17.332202923002505,116.38030104,3.247972351152736e-05,49,3,16.333333327888887,0.9454545454373554,1,69.34166666666667,241.55,66.07,3.65597093985688,0,0.0,0.0,0,0.01818181818181818,0.0,0.0,1.0,1.0,0.0,7.291809948397688,0.9999350426455894,5.732110746643059,0.163177300761337,1
5,0.2499999999375,0.0008225984239014197,0.0,1.0110000000000001,3.998359868696508,10.15322048,0.00020490838388600535,4,1,3.9999999959999997,0.9999999998,0,101.305,0.0,551.42,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.727642093620231,0.9995902669930148,6.31430862652781,0.17288174596999512,1
35,1.058823529349481,0.0006088864718995414,3.693329,9.805,0.9441745653751596,60.79191996,0.0001430124267431837,13,14,0.928571428505102,0.7714285714065306,1,958.033,298.53,3065.2,0.09739331854361953,0,0.0,0.0,0,0.02857142857142857,0.0,0.0,1.0,1.0,0.0,7.928032599678742,0.9997140160128832,8.121103001118152,0.17309212446700792,1
3,0.49999999975,0.002224496151621658,0.0,8.58812,1.999849104266808,22.8228995,3.772526799069394e-05,2,1,1.9999999979999998,0.9999999996666666,0,22.476999999999997,0.0,4.72,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.542998779590455,0.9999245522226784,1.7439688053917064,0.1718824151337652,1
2,0.0,0.00010916375108481478,0.0,0.0,0.0,0.0,0.0,2,0,1999999999.9999998,0.9999999995,0,305.35166666666663,0.0,9160.55,0.0,0,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.122770657326905,0.1713544868011616,1
9,0.124999999984375,2.5717513629639286e-05,0.0,24.916914,7.999910239730896,78.61037497999999,5.609946525590153e-06,8,1,7.999999991999999,0.9999999998888889,1,5832.601166666666,0.0,89.42,0.0,0,0.0,0.0,0,0.7777777777777778,0.0,0.0,7.0,7.0,0.0,14.239651002703992,0.9999887801444498,4.504465481866459,0.17364527827029003,1
6,0.19999999996,0.0002782640958156037,0.0,0.5,4.999701275425034,7.063318725,2.973177455902901e-05,5,1,4.999999995,0.9999999998333333,1,359.37083333333334,0.0,1825.02,0.0,0,0.0,0.0,0,0.16666666666666666,0.0,0.0,1.0,1.0,0.0,9.448753108124226,0.99994053793565,7.50989401399745,0.17342922904870647,1
4,0.9999999995,2.4046116122421903e-05,2.2482,1.75,0.9999111102223012,4.4998000000000005,4.4446419831004394e-05,2,2,0.9999999995,0.99999999975,0,2772.4505,83136.59,36.92,2251.803629408131,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.753211000054776,0.9999111106667061,11.328696209676057,0.17362080845437494,1
3,0.49999999975,0.0001759244978968226,0.0,0.05,1.9959999733866671,0.29969999999999997,0.0010010009976609909,2,1,1.9999999979999998,0.9999999996666666,0,284.2128333333333,0.0,128.6,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.747502469428808,0.9979999933466668,4.864452783918174,0.17286520822427398,1
19,0.05555555555246913,0.013230460698568326,0.0,13.99126,17.99969321132217,82.84670577,8.518974815375824e-06,17,1,16.999999983,0.9473684210027701,1,23.934666666666665,0.0,59.31,0.0,1,0.0,0.0,0,0.05263157894736842,0.0,0.0,1.0,1.0,0.0,8.049389033664893,0.9999829621472329,4.099497927462895,0.1631845846118981,1
5,0.2499999999375,0.0008080246544482565,0.0,0.564327,3.998828201517297,5.870485,0.0001466659057732426,4,1,3.9999999959999997,0.9999999998,0,103.13216666666668,0.0,29.62,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.19783543271432,0.999706710863333,3.4216533902295376,0.1729319714059613,1
79,0.9268292682700774,0.00010521466802215123,0.23418,0.2375,1.0650545924714898,3.699457884,0.006477034404731437,34,38,0.8947368420817176,0.9113924050517545,1,12514.098,5933.17,12814.28,0.4630123580879719,0,0.0,0.0,0,0.012658227848101266,0.0,0.0,1.0,1.0,0.0,6.132630657964436,0.9871292946547309,9.838866361314812,0.1692842495538052,1
17,0.06249999999609375,0.002105197981486641,0.0,2.1571130000000003,15.996928196974114,21.80155224,9.591060200143296e-05,16,1,15.999999983999999,0.9999999999411765,1,134.5875,0.0,69.14,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.552276521962819,0.999808197100201,4.2504932447120325,0.17193826034594523,1
2,0.9999999989999999,0.0023915720999198825,0.0,0.0,0.9857142843061225,1.39,0.007194244599140831,1,1,0.9999999989999999,0.9999999995,0,13.937833333333334,0.0,0.0,0.0,1,0.0,0.0,0,0.5,0.0,0.0,1.0,1.0,0.0,5.668200302434157,0.9857142843061225,0.0,0.16699700716465704,1
7,0.0,0.00016518055296313854,0.0,0.254454,0.0,1.672865728,0.9999999994022234,3,0,3000000000.0,0.4285714285102041,0,706.2978333333334,0.0,6053.98,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.708636352926412,0.6427400358643759,1
9,0.2857142856734694,0.0014596006856879666,0.0007219999999996674,3.099,3.4991005341318435,13.376277959,0.0001287384282196839,5,2,2.49999999875,0.777777777691358,1,102.76783333333333,843.42,639.89,1.3180702933296065,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.737087868986217,0.9997425561369795,7.302705296790535,0.17242780005756647,1
6,0.0,3.446900469542527e-05,0.0,0.0,0.0,0.0,0.0,4,0,3999999999.9999995,0.6666666665555555,0,2901.1571666666664,0.0,29011.57,0.0,0,0.16666666666666666,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.275484463332905,0.16918522432342106,1
8,0.0,4.5942443765874546e-05,0.0,0.0,0.0,0.0,0.0,4,0,3999999999.9999995,0.4999999999375,0,2902.1820000000002,0.0,21766.36,0.0,0,0.125,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.988166879075335,0.16917613683401328,1
15,0.36363636360330576,0.00022520290781994574,21.300921,6.614905,2.8176485247565166,42.584424479999996,-0.012150381420109537,9,3,2.999999999,0.7999999999466667,1,1110.1100000000001,14208.39,922.25,15.406223908901701,0,0.0,0.0,0,0.2,0.0,0.0,3.0,3.0,0.0,10.082670253650504,1.0245996580204282,9.62454319482757,0.18156080380901612,1
22,2.1428571425510206,0.00019609141674889878,2.9321960000000002,2.516449,0.46574355074194934,13.039983750000001,0.0009904153445750715,7,15,0.46666666663555556,0.9999999999545455,1,1869.8761666666667,7437.77,89.42,83.17792440076965,0,0.0,0.0,0,0.09090909090909091,0.0,0.0,2.0,2.0,0.0,7.70320886031613,0.9980211290617692,8.926409920054047,0.17285626566811835,1
3,0.49999999975,0.00029954858028950374,0.0,0.495,1.9801980119596116,1.005,0.00497512437315908,2,1,1.9999999979999998,0.9999999996666666,0,166.91783333333333,0.0,109.52,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.42068234978439,0.9900990079403981,4.705196500055216,0.17012783723768377,1
5,0.6666666664444444,0.0001826572761343291,5.489000000000001,27.51,1.4999577344463264,70.97900000000001,1.4088674114680555e-05,3,2,1.49999999925,0.9999999998,0,456.2278333333333,13548.78,92.04,147.2053455003563,0,0.0,0.0,0,0.2,100000000000.0,1.0,0.0,1.0,100000000000.0,11.48397939680452,0.9999718230205703,9.520895353581361,0.17351534355928083,1
83,1.184210526284626,0.001501048020877227,10.45,11.0,0.333128233577988,37.20476043,0.43421218797956357,26,4,6.499999998375,0.3614457831281753,1,921.5783333333333,188.7,1231.67,0.1532066219034699,0,0.0,0.0,0,0.5542168674698795,0.996844870680312,1.0,4.0,5.0,0.12156644763268382,5.055079710363765,0.3944937971695837,7.2593764742181826,0.26925079041888766,1
3,0.49999999975,0.0013113894170874042,0.0,0.295,1.9016393317925289,0.595,0.025210083991243557,2,1,1.9999999979999998,0.9999999996666666,0,38.127500000000005,0.0,318.17,0.0,0,0.0,0.0,0,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,5.403304803786677,0.9508196690137058,5.765723876196384,0.15588715569880296,1
41,0.7826086956181475,0.0004958325875688723,37.106286,19.294149,2.1468890051458756,59.19107877,-0.2537796749424951,19,13,1.4615384614260354,0.7804878048590126,1,1378.1533333333332,2287.81,1804.72,1.267681413182506,0,0.0,0.0,0,0.8536585365853658,0.8091977320787013,10.0,20.0,30.0,1.5509623194015238,8.332925162623475,1.6801735798346107,8.317162957481477,0.34182704140555736,1
4,0.9999999995,0.005699467099826166,0.0009560000000000124,0.49999,0.9980680346470349,0.9990540000000001,0.0009669147003396064,2,2,0.9999999995,0.99999999975,0,11.697000000000001,162.08,188.82,0.8583836457956872,1,0.0,0.0,0,0.25,100000000000.0,1.0,0.0,1.0,100000000000.0,3.801758815914403,0.9980680366431309,5.863347044327539,0.1685129481841415,1
17,0.06249999999609375,0.002392401732098854,0.0,1.995,15.996587189113534,19.51980348,0.00010650721981005788,13,1,12.999999986999999,0.8235294117162629,1,118.4305,0.0,84.87,0.0,0,0.0,0.0,0,0.058823529411764705,0.0,0.0,1.0,1.0,0.0,8.313878007840177,0.9997870081431013,4.452834524684393,0.17170374396728794,1
